method,block,iter,t,gaussians,added,pruned,block_seconds,val_psnr,val_ssim,reward,stop_intent,block_steps,densify_mode,densification_interval,prune_mode,opacity_reset,stop,densify_threshold_mult,prune_opacity_threshold,position_lr_mult,feature_lr_mult,opacity_lr_mult,scaling_lr_mult,rotation_lr_mult
agentic,12,1300,11.654,179716,0,427,0.7994,16.25,0.536,0.4397,continue,100,off,100,opacity_only,no_reset,continue,1.0304,0.0119,0.8054,0.9016,0.7092,0.7596,0.6405
agentic,13,1400,12.449,179341,0,375,0.7951,16.315,0.5477,-0.2485,continue,100,off,100,opacity_only,no_reset,continue,1.0303,0.0119,0.8056,0.9011,0.7091,0.7596,0.6406
agentic,14,1500,13.246,179084,0,257,0.797,16.414,0.5475,0.3117,continue,100,off,100,opacity_only,no_reset,continue,1.0121,0.0117,0.8189,0.8811,0.7103,0.7539,0.6494
agentic,15,1600,14.07,178771,0,313,0.8242,16.725,0.5646,0.1852,continue,100,off,100,opacity_only,no_reset,continue,1.0317,0.012,0.8041,0.9034,0.7094,0.7602,0.6398
agentic,16,1700,14.863,178441,0,330,0.7928,16.823,0.5654,0.0055,continue,100,off,100,opacity_only,no_reset,continue,1.0332,0.012,0.8025,0.9062,0.7097,0.7608,0.6389
agentic,17,1800,15.665,178158,0,283,0.8018,16.948,0.5749,0.1233,continue,100,off,100,opacity_only,no_reset,continue,1.0312,0.0119,0.8049,0.9023,0.7093,0.76,0.6402
agentic,18,1900,16.497,177901,0,257,0.8323,17.026,0.5813,-0.1088,continue,100,off,100,opacity_only,no_reset,continue,1.0338,0.012,0.8019,0.9072,0.7098,0.7612,0.6385
agentic,19,2000,17.331,177699,0,202,0.8339,17.278,0.588,0.464,continue,100,off,100,opacity_only,no_reset,continue,1.011,0.0117,0.8204,0.879,0.7101,0.7537,0.6501
agentic,20,2100,18.198,177404,0,295,0.8662,17.258,0.5898,-0.3887,continue,100,off,100,opacity_only,no_reset,continue,1.0356,0.012,0.8006,0.9104,0.7114,0.7615,0.6365
agentic,21,2200,19.024,177223,0,181,0.8268,17.456,0.5908,0.34,continue,100,off,100,opacity_only,no_reset,continue,1.014,0.0118,0.8173,0.8846,0.712,0.7546,0.6472
agentic,22,2300,19.835,176958,0,265,0.811,17.544,0.6043,0.0458,continue,100,off,100,opacity_only,no_reset,continue,1.034,0.012,0.8026,0.907,0.7109,0.761,0.6374
agentic,23,2400,20.643,176749,0,209,0.8073,17.543,0.6023,-0.1609,continue,100,off,100,opacity_only,no_reset,continue,1.0344,0.012,0.8022,0.9078,0.7111,0.7611,0.6373
agentic,24,2500,21.445,176612,0,137,0.8022,17.63,0.6077,0.0439,continue,100,off,100,opacity_only,no_reset,continue,1.0124,0.0118,0.8194,0.8814,0.7115,0.754,0.6482
agentic,25,2600,22.248,176356,0,256,0.8034,17.821,0.6133,0.1361,continue,100,off,100,opacity_only,no_reset,continue,1.0349,0.012,0.8017,0.9084,0.7112,0.7613,0.637
agentic,26,2700,23.043,176162,0,194,0.7943,17.539,0.6087,-0.3116,continue,100,off,100,opacity_only,no_reset,continue,1.033,0.012,0.8039,0.9049,0.7108,0.7607,0.6381
agentic,27,2800,23.842,176036,0,126,0.7992,17.61,0.6112,-0.0018,continue,100,off,100,opacity_only,no_reset,continue,1.0107,0.0117,0.8216,0.8781,0.7109,0.7536,0.6492
agentic,28,2900,24.635,175828,0,208,0.7928,17.827,0.6178,0.2508,continue,100,off,100,opacity_only,no_reset,continue,1.0355,0.012,0.8012,0.9092,0.7113,0.7616,0.6367
agentic,29,3000,25.44,175653,0,175,0.8059,18.064,0.6237,-0.0675,continue,100,off,100,opacity_only,no_reset,continue,1.0328,0.012,0.8041,0.9046,0.7108,0.7607,0.6381
agentic,30,3100,26.256,175525,0,128,0.816,17.884,0.6227,-0.1403,continue,100,off,100,opacity_only,no_reset,continue,1.0141,0.0118,0.8182,0.8841,0.7131,0.7544,0.6462
agentic,31,3200,27.05,175378,0,147,0.7932,18.11,0.6275,0.2044,continue,100,off,100,opacity_only,no_reset,continue,1.0134,0.0118,0.8191,0.8827,0.7128,0.7542,0.6466
agentic,32,3300,27.836,175139,0,239,0.7867,17.981,0.6294,-0.1049,continue,100,off,100,opacity_only,no_reset,continue,1.0375,0.0121,0.7996,0.913,0.7131,0.7621,0.6344
agentic,33,3400,28.681,175021,0,118,0.8448,18.149,0.6312,0.0494,continue,100,off,100,opacity_only,no_reset,continue,1.0138,0.0118,0.8185,0.8837,0.7131,0.7544,0.6463
agentic,34,3500,29.483,174885,0,136,0.8014,18.09,0.6344,0.0471,continue,100,off,100,opacity_only,no_reset,continue,1.0348,0.012,0.8026,0.9079,0.7125,0.7612,0.636
agentic,35,3600,30.284,174717,0,168,0.8011,18.201,0.6376,0.0239,continue,100,off,100,opacity_only,no_reset,continue,1.0353,0.012,0.802,0.9091,0.7127,0.7613,0.6357
agentic,36,3700,31.083,174594,0,123,0.7991,18.125,0.6379,-0.2705,continue,100,off,100,opacity_only,no_reset,continue,1.0342,0.012,0.8034,0.9068,0.7124,0.761,0.6363
agentic,37,3800,31.877,174494,0,100,0.7945,18.026,0.6343,-0.1101,continue,100,off,100,opacity_only,no_reset,continue,1.0145,0.0118,0.8179,0.8845,0.7132,0.7547,0.6459
agentic,38,3900,32.673,174401,0,93,0.7955,18.208,0.6391,0.109,continue,100,off,100,opacity_only,no_reset,continue,1.0147,0.0118,0.8176,0.8846,0.7133,0.7547,0.6459
agentic,39,4000,33.464,174204,0,197,0.7915,18.192,0.6424,-0.0887,continue,100,off,100,opacity_only,no_reset,continue,1.0359,0.0121,0.8015,0.9097,0.7128,0.7617,0.6352
agentic,40,4100,34.248,174108,0,96,0.7838,18.246,0.6409,0.0221,continue,100,off,100,opacity_only,no_reset,continue,1.0163,0.0118,0.8158,0.8876,0.7138,0.7554,0.6448
agentic,41,4200,35.099,173956,0,152,0.8506,18.396,0.6469,-0.0236,continue,100,off,100,opacity_only,no_reset,continue,1.038,0.0121,0.7991,0.9136,0.7133,0.7625,0.6339
agentic,42,4300,35.936,173839,0,117,0.8372,18.448,0.6516,0.1567,continue,100,off,100,opacity_only,no_reset,continue,1.0339,0.012,0.8038,0.9062,0.7125,0.761,0.6364
agentic,43,4400,36.778,173707,0,132,0.8418,18.496,0.6533,-0.0763,continue,100,off,100,opacity_only,no_reset,continue,1.0377,0.0121,0.7994,0.9133,0.7134,0.7625,0.634
agentic,44,4500,37.604,173611,0,96,0.8261,18.469,0.6536,-0.0493,continue,100,off,100,opacity_only,no_reset,continue,1.0156,0.0118,0.8166,0.8864,0.7139,0.7551,0.6453
agentic,45,4600,38.436,173519,0,92,0.8322,18.452,0.6546,-0.0718,continue,100,off,100,opacity_only,no_reset,continue,1.0142,0.0118,0.8181,0.8839,0.7134,0.7547,0.646
agentic,46,4700,39.28,173441,0,78,0.8439,18.564,0.6575,0.0642,continue,100,off,100,opacity_only,no_reset,continue,1.0134,0.0118,0.8193,0.8821,0.7131,0.7544,0.6467
agentic,47,4800,40.113,173281,0,160,0.8329,18.769,0.6623,0.0478,continue,100,off,100,opacity_only,no_reset,continue,1.0351,0.012,0.8024,0.9078,0.7129,0.7613,0.6359
agentic,48,4900,40.89,173176,0,105,0.7777,18.69,0.6617,-0.1762,continue,100,off,100,opacity_only,no_reset,continue,1.0338,0.012,0.8037,0.906,0.7127,0.761,0.6364
agentic,49,5000,41.666,173096,0,80,0.7758,18.694,0.6639,-0.0298,continue,100,off,100,opacity_only,no_reset,continue,1.0166,0.0118,0.8156,0.8876,0.714,0.7555,0.6447
agentic,50,5100,42.436,172917,0,179,0.7695,18.844,0.6695,0.1013,continue,100,off,100,opacity_only,no_reset,continue,1.0384,0.0121,0.7988,0.914,0.7136,0.7628,0.6336
agentic,51,5200,43.211,172817,0,100,0.7756,18.877,0.668,-0.1125,continue,100,off,100,opacity_only,no_reset,continue,1.0353,0.012,0.8022,0.9085,0.7131,0.7616,0.6356
agentic,52,5300,43.978,172746,0,71,0.7671,18.869,0.6694,0.0996,continue,100,off,100,opacity_only,no_reset,continue,1.0169,0.0118,0.8152,0.8882,0.7141,0.7558,0.6443
agentic,53,5400,44.741,172646,0,100,0.7628,18.789,0.6665,-0.2489,continue,100,off,100,opacity_only,no_reset,continue,1.0356,0.012,0.802,0.9085,0.713,0.7617,0.6354
agentic,54,5500,45.53,172585,0,61,0.7884,18.864,0.6686,0.0022,continue,100,off,100,opacity_only,no_reset,continue,1.0146,0.0118,0.8178,0.8843,0.7137,0.755,0.6457
agentic,55,5600,46.343,172471,0,114,0.8136,18.804,0.6693,-0.0609,continue,100,off,100,opacity_only,no_reset,continue,1.0366,0.0121,0.8008,0.9104,0.7133,0.7621,0.6348
agentic,56,5700,47.125,172407,0,64,0.7815,18.909,0.6748,0.0522,continue,100,off,100,opacity_only,no_reset,continue,1.0135,0.0118,0.819,0.8824,0.7136,0.7545,0.6465
agentic,57,5800,47.897,172278,0,129,0.7727,18.966,0.6741,-0.0909,continue,100,off,100,opacity_only,no_reset,continue,1.0336,0.012,0.8041,0.9047,0.7128,0.761,0.6367
agentic,58,5900,48.7,172218,0,60,0.8026,18.907,0.6741,-0.0255,continue,100,off,100,opacity_only,no_reset,continue,1.0166,0.0118,0.8155,0.8876,0.7143,0.7558,0.6444
agentic,59,6000,49.477,172094,0,124,0.7773,19.009,0.6766,0.0481,continue,100,off,100,opacity_only,no_reset,continue,1.038,0.0121,0.7993,0.913,0.7138,0.7628,0.6338
agentic,60,6100,50.253,171997,0,97,0.7759,19.031,0.6794,-0.0795,continue,100,off,100,opacity_only,no_reset,continue,1.0364,0.0121,0.801,0.9103,0.7135,0.7622,0.6347
agentic,61,6200,51.038,171952,0,45,0.7844,18.867,0.68,-0.0605,continue,100,off,100,opacity_only,no_reset,continue,1.0168,0.0118,0.8153,0.8879,0.7144,0.7559,0.6442
agentic,62,6300,51.797,171903,0,49,0.7592,19.073,0.6834,0.0527,continue,100,off,100,opacity_only,no_reset,continue,1.0163,0.0118,0.816,0.8865,0.7143,0.7556,0.6448
agentic,63,6400,52.548,171792,0,111,0.7507,19.116,0.6826,-0.0754,continue,100,off,100,opacity_only,no_reset,continue,1.0366,0.0121,0.801,0.9098,0.7134,0.7622,0.6348
agentic,64,6500,53.308,171749,0,43,0.7601,19.033,0.6813,-0.0711,continue,100,off,100,opacity_only,no_reset,continue,1.0163,0.0118,0.8159,0.8869,0.7143,0.7558,0.6445
agentic,65,6600,54.066,171681,0,68,0.7584,19.04,0.6851,-0.0129,continue,100,off,100,opacity_only,no_reset,continue,1.0141,0.0118,0.8185,0.8827,0.7138,0.7549,0.6461
agentic,66,6700,54.831,171585,0,96,0.7651,18.979,0.6822,-0.1049,continue,100,off,100,opacity_only,no_reset,continue,1.0368,0.0121,0.8007,0.9103,0.7137,0.7623,0.6346
agentic,67,6800,55.585,171540,0,45,0.7535,19.112,0.6863,0.0131,continue,100,off,100,opacity_only,no_reset,continue,1.014,0.0118,0.8187,0.8827,0.7137,0.7549,0.6459
agentic,68,6900,56.35,171449,0,91,0.7647,19.14,0.6893,-0.0234,continue,100,off,100,opacity_only,no_reset,continue,1.0356,0.012,0.802,0.9079,0.7134,0.7619,0.6354
agentic,69,7000,57.166,171373,0,76,0.8164,19.279,0.6887,0.0701,continue,100,off,100,opacity_only,no_reset,continue,1.0386,0.0121,0.7988,0.9136,0.7141,0.7631,0.6334
agentic,70,7100,57.956,171301,0,72,0.7897,19.289,0.6907,-0.1007,continue,100,off,100,opacity_only,no_reset,continue,1.0369,0.0121,0.8006,0.9109,0.7138,0.7625,0.6343
agentic,71,7200,58.735,171267,0,34,0.7796,19.34,0.6948,-0.0217,continue,100,off,100,opacity_only,no_reset,continue,1.0146,0.0118,0.818,0.8836,0.714,0.7552,0.6456
agentic,72,7300,59.546,171187,0,80,0.8113,19.17,0.6903,-0.136,continue,100,off,100,opacity_only,no_reset,continue,1.0386,0.0121,0.7987,0.9135,0.7142,0.7631,0.6334
agentic,73,7400,60.336,171148,0,39,0.7899,19.243,0.6935,-0.0065,continue,100,off,100,opacity_only,no_reset,continue,1.0149,0.0118,0.8176,0.8843,0.7142,0.7554,0.6453
agentic,74,7500,61.104,171057,0,91,0.7674,19.308,0.6956,-0.0098,continue,100,off,100,opacity_only,no_reset,continue,1.0387,0.0121,0.7986,0.9137,0.7143,0.7632,0.6334
agentic,75,7600,61.895,171003,0,54,0.7909,19.37,0.6955,0.0407,continue,100,off,100,opacity_only,no_reset,continue,1.0367,0.0121,0.8009,0.9101,0.7138,0.7625,0.6344
agentic,76,7700,62.657,170953,0,50,0.7627,19.456,0.6975,-0.0818,continue,100,off,100,opacity_only,no_reset,continue,1.036,0.012,0.8017,0.9087,0.7137,0.7622,0.6349
agentic,77,7800,63.413,170910,0,43,0.7554,19.452,0.6961,-0.1033,continue,100,off,100,opacity_only,no_reset,continue,1.0168,0.0118,0.8155,0.8872,0.7148,0.756,0.6442
agentic,78,7900,64.166,170866,0,44,0.7529,19.317,0.6976,-0.053,continue,100,off,100,opacity_only,no_reset,continue,1.0171,0.0118,0.8151,0.8876,0.7148,0.7562,0.644
agentic,79,8000,64.956,170814,0,52,0.7901,19.416,0.6999,0.0351,continue,100,off,100,opacity_only,no_reset,continue,1.0167,0.0118,0.8156,0.8868,0.7148,0.756,0.6443
agentic,80,8100,65.732,170739,0,75,0.776,19.448,0.6988,-0.1111,continue,100,off,100,opacity_only,no_reset,continue,1.035,0.012,0.8027,0.9066,0.7136,0.7618,0.6357
agentic,81,8200,66.491,170693,0,46,0.759,19.518,0.7006,-0.0247,continue,100,off,100,opacity_only,no_reset,continue,1.0169,0.0118,0.8153,0.8874,0.715,0.7561,0.6441
agentic,82,8300,67.236,170625,0,68,0.7455,19.341,0.7014,-0.0367,continue,100,off,100,opacity_only,no_reset,continue,1.0367,0.0121,0.8008,0.9097,0.714,0.7625,0.6345
agentic,83,8400,68.006,170562,0,63,0.7703,19.424,0.7014,-0.0687,continue,100,off,100,opacity_only,no_reset,continue,1.0362,0.0121,0.8014,0.9089,0.714,0.7623,0.6348
agentic,84,8500,68.776,170529,0,33,0.7695,19.438,0.7,-0.0186,continue,100,off,100,opacity_only,no_reset,continue,1.0164,0.0118,0.8159,0.8865,0.7149,0.756,0.6443
agentic,85,8600,69.549,170478,0,51,0.7729,19.541,0.7022,0.0026,continue,100,off,100,opacity_only,no_reset,continue,1.034,0.012,0.8039,0.9045,0.7135,0.7615,0.6362
agentic,86,8700,70.298,170425,0,53,0.7487,19.695,0.7064,0.0125,continue,100,off,100,opacity_only,no_reset,continue,1.0389,0.0121,0.7985,0.9137,0.7146,0.7634,0.6331
agentic,87,8800,71.083,170376,0,49,0.7852,19.481,0.7049,-0.1296,continue,100,off,100,opacity_only,no_reset,continue,1.0378,0.0121,0.7997,0.9117,0.7144,0.763,0.6337
agentic,88,8900,71.862,170345,0,31,0.7796,19.456,0.7049,-0.0567,continue,100,off,100,opacity_only,no_reset,continue,1.0167,0.0118,0.8155,0.887,0.7151,0.7561,0.6441
agentic,89,9000,72.626,170313,0,32,0.7637,19.632,0.7092,0.039,continue,100,off,100,opacity_only,no_reset,continue,1.0129,0.0118,0.8199,0.8801,0.7141,0.7547,0.6466
agentic,90,9100,73.398,170260,0,53,0.7721,19.48,0.7053,-0.1108,continue,100,off,100,opacity_only,no_reset,continue,1.0382,0.0121,0.7993,0.912,0.7145,0.7632,0.6335
agentic,91,9200,74.167,170228,0,32,0.7688,19.495,0.7084,-0.0256,continue,100,off,100,opacity_only,no_reset,continue,1.0154,0.0118,0.8169,0.8847,0.7149,0.7556,0.6449
agentic,92,9300,74.922,170174,0,54,0.7555,19.671,0.7103,0.0076,continue,100,off,100,opacity_only,no_reset,continue,1.034,0.012,0.8039,0.9042,0.7137,0.7615,0.6362
agentic,93,9400,75.683,170115,0,59,0.7601,19.39,0.7052,-0.1929,continue,100,off,100,opacity_only,no_reset,continue,1.039,0.0121,0.7984,0.9138,0.7148,0.7636,0.6328
agentic,94,9500,76.427,170079,0,36,0.7448,19.686,0.7093,0.0659,continue,100,off,100,opacity_only,no_reset,continue,1.0123,0.0118,0.8206,0.8791,0.7141,0.7546,0.6468
agentic,95,9600,77.185,170027,0,52,0.758,19.654,0.708,-0.0822,continue,100,off,100,opacity_only,no_reset,continue,1.0362,0.012,0.8014,0.9082,0.7143,0.7624,0.6349
agentic,96,9700,77.946,170007,0,20,0.7603,19.505,0.7089,-0.0812,continue,100,off,100,opacity_only,no_reset,continue,1.0125,0.0118,0.8204,0.8793,0.7141,0.7547,0.6467
agentic,97,9800,78.725,169973,0,34,0.7792,19.547,0.7114,-0.0579,continue,100,off,100,opacity_only,no_reset,continue,1.0139,0.0118,0.8187,0.8815,0.7146,0.7551,0.646
agentic,98,9900,79.503,169925,0,48,0.7784,19.7,0.7101,0.0383,continue,100,off,100,opacity_only,no_reset,continue,1.0158,0.0118,0.8166,0.8848,0.7152,0.7558,0.6448
agentic,99,10000,80.311,169846,0,79,0.8081,19.768,0.7136,-0.0768,continue,100,off,100,opacity_only,no_reset,continue,1.0355,0.012,0.8023,0.9069,0.7142,0.7623,0.6351
agentic,100,10100,81.11,169814,0,32,0.7989,19.627,0.7131,-0.0603,continue,100,off,100,opacity_only,no_reset,continue,1.014,0.0118,0.8187,0.8818,0.7147,0.7553,0.6457
agentic,101,10200,81.926,169780,0,34,0.8157,19.871,0.7139,-0.0145,continue,100,off,100,opacity_only,no_reset,continue,1.0169,0.0118,0.8155,0.8865,0.7154,0.7563,0.644
agentic,102,10300,82.735,169736,0,44,0.8089,19.61,0.7121,-0.1077,continue,100,off,100,opacity_only,no_reset,continue,1.0372,0.0121,0.8004,0.9099,0.7147,0.7629,0.634
agentic,103,10400,83.559,169712,0,24,0.8236,19.712,0.7148,-0.0094,continue,100,off,100,opacity_only,no_reset,continue,1.0143,0.0118,0.8184,0.8821,0.7147,0.7554,0.6455
agentic,104,10500,84.377,169661,0,51,0.819,19.944,0.7167,0.054,continue,100,off,100,opacity_only,no_reset,continue,1.0388,0.0121,0.7987,0.9128,0.7152,0.7635,0.6331
agentic,105,10600,85.147,169611,0,50,0.7692,19.85,0.7161,-0.1086,continue,100,off,100,opacity_only,no_reset,continue,1.0387,0.0121,0.7987,0.913,0.7152,0.7635,0.6331
agentic,106,10700,85.927,169592,0,19,0.7803,19.949,0.7185,-0.0275,continue,100,off,100,opacity_only,no_reset,continue,1.0168,0.0118,0.8155,0.8866,0.7156,0.7564,0.6439
agentic,107,10800,86.692,169541,0,51,0.7655,19.72,0.7169,-0.0821,continue,100,off,100,opacity_only,no_reset,continue,1.0377,0.0121,0.7998,0.9106,0.715,0.7631,0.6338
agentic,108,10900,87.458,169514,0,27,0.7657,19.722,0.717,-0.0788,continue,100,off,100,opacity_only,no_reset,continue,1.0171,0.0118,0.8152,0.8869,0.7157,0.7565,0.6437
agentic,109,11000,88.215,169497,0,17,0.7564,20.029,0.7211,0.0036,continue,100,off,100,opacity_only,no_reset,continue,1.0132,0.0118,0.8196,0.8799,0.7145,0.7551,0.6462
agentic,110,11100,89.002,169464,0,33,0.7871,19.695,0.7171,-0.1352,continue,100,off,100,opacity_only,no_reset,continue,1.0371,0.0121,0.8006,0.9093,0.7148,0.763,0.6341
agentic,111,11200,89.798,169447,0,17,0.7959,19.804,0.7195,-0.038,continue,100,off,100,opacity_only,no_reset,continue,1.0169,0.0118,0.8154,0.8865,0.7158,0.7564,0.6439
agentic,112,11300,90.596,169407,0,40,0.7985,19.907,0.7185,0.0155,continue,100,off,100,opacity_only,no_reset,continue,1.0362,0.012,0.8015,0.9078,0.7148,0.7626,0.6347
agentic,113,11400,91.4,169366,0,41,0.8038,19.87,0.7198,-0.1209,continue,100,off,100,opacity_only,no_reset,continue,1.038,0.0121,0.7996,0.9113,0.7152,0.7634,0.6334
agentic,114,11500,92.224,169347,0,19,0.8241,19.889,0.718,-0.0243,continue,100,off,100,opacity_only,no_reset,continue,1.0132,0.0118,0.8195,0.8802,0.7149,0.7551,0.6461
agentic,115,11600,93.067,169301,0,46,0.843,19.938,0.7194,0.0101,continue,100,off,100,opacity_only,no_reset,continue,1.0363,0.012,0.8014,0.9079,0.7149,0.7626,0.6346
agentic,116,11700,93.879,169272,0,29,0.8117,20.069,0.7228,-0.0762,continue,100,off,100,opacity_only,no_reset,continue,1.0333,0.012,0.8045,0.903,0.7144,0.7615,0.6364
agentic,117,11800,94.705,169253,0,19,0.8261,19.938,0.72,-0.073,continue,100,off,100,opacity_only,no_reset,continue,1.0164,0.0118,0.816,0.8854,0.7158,0.7562,0.6442
agentic,118,11900,95.49,169216,0,37,0.7856,19.922,0.722,-0.0363,continue,100,off,100,opacity_only,no_reset,continue,1.0144,0.0118,0.8183,0.8818,0.7153,0.7555,0.6454
agentic,119,12000,96.266,169180,0,36,0.7756,19.9,0.7226,-0.0817,continue,100,off,100,opacity_only,no_reset,continue,1.0376,0.0121,0.8001,0.9099,0.7152,0.7632,0.6337
agentic,120,12100,97.047,169164,0,16,0.7806,19.721,0.7217,-0.0438,continue,100,off,100,opacity_only,no_reset,continue,1.0151,0.0118,0.8173,0.8833,0.7157,0.7558,0.6449
agentic,121,12200,97.831,169133,0,31,0.7849,19.982,0.7239,0.0046,continue,100,off,100,opacity_only,no_reset,continue,1.0144,0.0118,0.8184,0.8814,0.7152,0.7555,0.6454
agentic,122,12300,98.63,169095,0,38,0.7986,20.054,0.7245,-0.0654,continue,100,off,100,opacity_only,no_reset,continue,1.0371,0.0121,0.8006,0.909,0.715,0.7632,0.6338
agentic,123,12400,99.419,169080,0,15,0.7892,20.04,0.7258,-0.0157,continue,100,off,100,opacity_only,no_reset,continue,1.0119,0.0118,0.821,0.8777,0.7147,0.7547,0.6468
agentic,124,12500,100.218,169051,0,29,0.7991,19.911,0.7252,-0.048,continue,100,off,100,opacity_only,no_reset,continue,1.0386,0.0121,0.7991,0.9115,0.7155,0.7636,0.6332
agentic,125,12600,101.058,169034,0,17,0.8394,20.272,0.7284,-0.021,continue,100,off,100,opacity_only,no_reset,continue,1.0119,0.0118,0.821,0.8778,0.7147,0.7548,0.6467
agentic,126,12700,101.896,168988,0,46,0.8378,19.996,0.7257,-0.1086,continue,100,off,100,opacity_only,no_reset,continue,1.038,0.0121,0.7996,0.9106,0.7157,0.7634,0.6336
agentic,127,12800,102.718,168975,0,13,0.822,19.99,0.7271,-0.0781,continue,100,off,100,opacity_only,no_reset,continue,1.0162,0.0118,0.8161,0.8851,0.7161,0.7563,0.6441
agentic,128,12900,103.63,168955,0,20,0.9127,20.067,0.7258,-0.0103,continue,100,off,100,opacity_only,no_reset,continue,1.0117,0.0118,0.8213,0.8769,0.7147,0.7546,0.647
agentic,129,13000,104.448,168924,0,31,0.818,19.979,0.7249,-0.0757,continue,100,off,100,opacity_only,no_reset,continue,1.0364,0.012,0.8014,0.9075,0.7154,0.7628,0.6345
agentic,130,13100,105.263,168909,0,15,0.8145,20.136,0.7288,-0.0138,continue,100,off,100,opacity_only,no_reset,continue,1.0149,0.0118,0.8177,0.8826,0.7156,0.7559,0.6448
agentic,131,13200,106.091,168871,0,38,0.8278,19.904,0.7261,-0.124,continue,100,off,100,opacity_only,no_reset,continue,1.0386,0.0121,0.799,0.9115,0.7159,0.7637,0.6331
agentic,132,13300,106.881,168859,0,12,0.7901,19.972,0.7254,-0.0317,continue,100,off,100,opacity_only,no_reset,continue,1.0151,0.0118,0.8174,0.883,0.716,0.7559,0.6448
agentic,133,13400,107.643,168826,0,33,0.7621,20.158,0.7287,-0.0154,continue,100,off,100,opacity_only,no_reset,continue,1.0361,0.012,0.8017,0.9068,0.7154,0.7627,0.6347
agentic,134,13500,108.424,168798,0,28,0.7817,19.839,0.727,-0.0906,continue,100,off,100,opacity_only,no_reset,continue,1.0342,0.012,0.8037,0.9036,0.7148,0.7621,0.6356
agentic,135,13600,109.199,168788,0,10,0.7751,20.044,0.729,-0.0342,continue,100,off,100,opacity_only,no_reset,continue,1.0172,0.0118,0.8151,0.8864,0.7165,0.7567,0.6435
agentic,136,13700,109.985,168762,0,26,0.7857,20.07,0.7273,-0.041,continue,100,off,100,opacity_only,no_reset,continue,1.0347,0.012,0.8032,0.9043,0.7152,0.7622,0.6355
agentic,137,13800,110.775,168747,0,15,0.7899,20.074,0.7309,-0.0179,continue,100,off,100,opacity_only,no_reset,continue,1.0148,0.0118,0.8178,0.8821,0.7158,0.7558,0.6449
agentic,138,13900,111.565,168720,0,27,0.7904,20.174,0.7289,-0.048,continue,100,off,100,opacity_only,no_reset,continue,1.0393,0.0121,0.7984,0.9124,0.7161,0.7641,0.6325
agentic,139,14000,112.369,168709,0,11,0.8035,19.984,0.7291,-0.0632,continue,100,off,100,opacity_only,no_reset,continue,1.0169,0.0118,0.8155,0.8858,0.7166,0.7566,0.6436
agentic,140,14100,113.171,168691,0,18,0.802,20.183,0.7324,-0.0314,continue,100,off,100,opacity_only,no_reset,continue,1.0168,0.0118,0.8157,0.8851,0.7165,0.7565,0.6439
agentic,141,14200,113.977,168660,0,31,0.8064,20.183,0.7322,-0.0148,continue,100,off,100,opacity_only,no_reset,continue,1.0381,0.0121,0.7995,0.9104,0.7161,0.7636,0.6334
