method,block,iter,t,gaussians,added,pruned,block_seconds,val_psnr,val_ssim,reward,stop_intent,block_steps,densify_mode,densification_interval,prune_mode,opacity_reset,stop,densify_threshold_mult,prune_opacity_threshold,position_lr_mult,feature_lr_mult,opacity_lr_mult,scaling_lr_mult,rotation_lr_mult
agentic,34,6800,79.781,957631,44979,12,2.9486,19.327,0.7158,-0.4654,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4252,0.0028,0.4682,1.8522,0.5102,1.8771,1.4499
agentic,35,7000,82.679,957631,0,0,2.8982,19.88,0.7314,0.0046,stop,200,conservative,400,opacity_only,reset_if_plateau,continue,0.4527,0.0035,0.5888,1.7992,0.5952,1.8319,1.3412
agentic,36,7200,85.649,1006885,49819,565,2.9698,19.824,0.7331,-0.1369,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4269,0.0028,0.4678,1.849,0.5088,1.8741,1.4454
agentic,37,7400,88.724,1006885,0,0,3.0751,19.987,0.7429,-0.1276,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.419,0.0027,0.4485,1.8614,0.4959,1.8862,1.471
agentic,38,7600,91.677,1060387,53502,0,2.9528,19.738,0.7344,-0.1214,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4178,0.0027,0.4471,1.8633,0.4961,1.8881,1.4748
agentic,39,7800,94.708,1060387,0,0,3.0313,20.139,0.7452,-0.2239,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4266,0.0028,0.4624,1.8476,0.5049,1.8738,1.4457
agentic,40,8000,97.837,1098009,47742,10120,3.1289,19.663,0.7367,-0.1752,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4451,0.0033,0.5547,1.8117,0.5737,1.8431,1.3659
agentic,41,8200,100.942,1098009,0,0,3.1045,20.006,0.7508,-0.1158,stop,200,conservative,400,opacity_only,reset_if_plateau,continue,0.4534,0.0035,0.5803,1.7962,0.5883,1.8292,1.3404
agentic,42,8400,104.008,1152205,54196,0,3.0663,20.041,0.7483,-0.127,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.428,0.0028,0.4597,1.8461,0.5016,1.8712,1.4441
agentic,43,8600,107.166,1152205,0,0,3.1581,20.328,0.7567,-0.1452,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.421,0.0027,0.4435,1.8571,0.4909,1.8822,1.4667
agentic,44,8800,110.373,1205833,53628,0,3.2073,20.039,0.7473,-0.2354,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4192,0.0027,0.4407,1.8602,0.49,1.8851,1.4725
agentic,45,9000,113.493,1205833,0,0,3.1196,20.177,0.7613,-0.1321,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4476,0.0033,0.5448,1.8046,0.5648,1.8363,1.3603
agentic,46,9200,116.718,1254710,48877,0,3.2251,19.945,0.7553,-0.1953,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.422,0.0028,0.4505,1.8551,0.498,1.881,1.462
agentic,47,9400,120.036,1254710,0,0,3.3182,20.039,0.7586,-0.1604,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4593,0.0036,0.5737,1.7812,0.5814,1.815,1.3254
agentic,48,9600,123.267,1306677,51967,0,3.2311,20.155,0.7555,-0.1457,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.429,0.0029,0.4667,1.8424,0.5097,1.8699,1.4384
agentic,49,9800,126.536,1306677,0,0,3.2682,20.28,0.7693,-0.1606,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4339,0.003,0.4666,1.8328,0.5066,1.8606,1.4247
agentic,50,10000,129.899,1353802,47125,0,3.3636,20.151,0.7644,-0.1936,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4231,0.0028,0.445,1.8525,0.4935,1.8785,1.4603
agentic,51,10200,133.191,1353802,0,0,3.2916,20.354,0.7679,-0.1615,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4574,0.0035,0.5623,1.7835,0.575,1.8173,1.3316
agentic,52,10400,136.463,1401356,47554,0,3.2722,20.157,0.7658,-0.1645,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4264,0.0028,0.4548,1.8465,0.501,1.8735,1.4486
agentic,53,10600,139.939,1401356,0,0,3.4762,20.448,0.7724,-0.1599,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4497,0.0034,0.5396,1.7986,0.5619,1.8312,1.3556
agentic,54,10800,143.327,1444763,43407,0,3.3874,20.021,0.7656,-0.2345,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4226,0.0028,0.4441,1.853,0.4939,1.8794,1.4622
agentic,55,11000,146.645,1444763,0,0,3.3185,20.645,0.7769,-0.146,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4508,0.0034,0.5401,1.7959,0.5626,1.8289,1.3526
agentic,56,11200,150.145,1483760,38997,0,3.4993,20.221,0.7709,-0.2695,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4291,0.0029,0.4563,1.8409,0.5022,1.8686,1.4406
agentic,57,11400,153.564,1483760,0,0,3.4199,20.528,0.776,-0.1785,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4571,0.0035,0.5552,1.7827,0.5719,1.8171,1.3337
agentic,58,11600,156.97,1520433,36673,0,3.4051,20.271,0.7707,-0.2347,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4324,0.003,0.4628,1.8345,0.507,1.8631,1.43
agentic,59,11800,160.473,1520433,0,0,3.5039,20.56,0.7754,-0.2127,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4356,0.003,0.4631,1.8279,0.5059,1.8568,1.4209
agentic,60,12000,163.952,1554337,33904,0,3.4783,20.288,0.7729,-0.3169,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4315,0.0029,0.4549,1.8357,0.501,1.864,1.4345
agentic,61,12200,167.382,1554337,0,0,3.4304,20.365,0.7805,-0.223,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4562,0.0035,0.5492,1.7835,0.5691,1.8181,1.3368
agentic,62,12400,170.956,1586858,32522,1,3.5737,20.515,0.7809,-0.2806,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4322,0.0029,0.4598,1.8343,0.5058,1.8632,1.4314
agentic,63,12600,174.461,1586858,0,0,3.5046,20.763,0.7863,-0.2598,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4281,0.0029,0.4433,1.8417,0.4925,1.8692,1.4471
agentic,64,12800,177.924,1619162,32304,0,3.463,20.51,0.7826,-0.3479,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4287,0.0029,0.4456,1.8404,0.495,1.8683,1.4448
agentic,65,13000,181.492,1619162,0,0,3.5684,20.685,0.7823,-0.2832,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4677,0.0038,0.5748,1.7584,0.5847,1.7956,1.3036
agentic,66,13200,185.021,1647397,28237,2,3.5294,20.477,0.7816,-0.3339,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4338,0.003,0.4621,1.8306,0.5082,1.8602,1.4264
agentic,67,13400,188.518,1647397,0,0,3.4968,20.675,0.7844,-0.3236,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4606,0.0036,0.5557,1.7731,0.5742,1.8092,1.3245
agentic,68,13600,192.168,1613833,19929,53493,3.6499,20.574,0.7834,-0.2633,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.469,0.0038,0.5865,1.7563,0.5944,1.7947,1.299
agentic,69,13800,195.675,1613833,0,0,3.5065,20.704,0.7906,-0.2759,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4359,0.003,0.464,1.8264,0.5091,1.8564,1.4203
agentic,70,14000,199.173,1643587,29754,0,3.4988,20.478,0.7843,-0.3632,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4295,0.0029,0.4449,1.8385,0.4954,1.8669,1.4431
agentic,71,14200,202.835,1643587,0,0,3.6613,20.677,0.7915,-0.3017,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4574,0.0035,0.542,1.779,0.5659,1.8146,1.3352
agentic,72,14400,206.345,1669973,26390,4,3.5108,20.42,0.781,-0.4514,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4349,0.003,0.4598,1.8278,0.5073,1.8579,1.4241
agentic,73,14600,209.899,1669973,0,0,3.5536,20.662,0.7902,-0.315,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4625,0.0036,0.5548,1.768,0.5742,1.8048,1.3201
agentic,74,14800,213.538,1693865,23893,1,3.6394,20.617,0.7885,-0.3852,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4303,0.0029,0.449,1.8366,0.5001,1.8657,1.44
agentic,75,15000,217.097,1693865,0,0,3.5581,20.792,0.7933,-0.3337,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4638,0.0037,0.5564,1.7646,0.5758,1.8019,1.3163
agentic,76,15200,220.477,1693865,0,0,3.3805,20.911,0.7936,-0.3282,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4359,0.003,0.4598,1.8255,0.5079,1.856,1.4217
agentic,77,15400,223.907,1693865,0,0,3.43,20.661,0.7932,-0.3494,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4614,0.0036,0.551,1.7698,0.5735,1.807,1.3236
agentic,78,15600,227.278,1693865,0,0,3.3708,20.777,0.7941,-0.3369,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4597,0.0036,0.5528,1.7738,0.5762,1.8112,1.3279
agentic,79,15800,230.645,1693865,0,0,3.3669,20.826,0.7964,-0.3265,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4616,0.0036,0.5568,1.7697,0.5787,1.8075,1.3224
agentic,80,16000,234.05,1693865,0,0,3.4051,20.95,0.7955,-0.3285,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4323,0.0029,0.4509,1.832,0.5025,1.862,1.434
agentic,81,16200,237.393,1693865,0,0,3.3436,21.087,0.7961,-0.3254,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.446,0.0032,0.4743,1.8045,0.5173,1.837,1.3908
agentic,82,16400,240.764,1693865,0,0,3.3711,21.066,0.7992,-0.3275,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.446,0.0032,0.4752,1.8044,0.5184,1.8371,1.3908
agentic,83,16600,244.151,1693865,0,0,3.3863,20.865,0.7982,-0.3519,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4401,0.0031,0.4626,1.8163,0.5104,1.8479,1.4098
agentic,84,16800,247.516,1693865,0,0,3.3656,21.079,0.7996,-0.3262,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4725,0.0039,0.5762,1.7445,0.5903,1.7847,1.292
agentic,85,17000,250.893,1693865,0,0,3.377,21.062,0.8018,-0.3276,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4371,0.003,0.4603,1.8221,0.5103,1.8536,1.4185
agentic,86,17200,254.275,1693865,0,0,3.382,21.017,0.798,-0.3705,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4367,0.003,0.4538,1.8228,0.5048,1.8538,1.4215
agentic,87,17400,257.589,1693865,0,0,3.3141,20.948,0.7998,-0.3245,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4691,0.0038,0.5645,1.7514,0.5839,1.7911,1.3024
agentic,88,17600,260.948,1693865,0,0,3.359,21.1,0.8001,-0.3264,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.449,0.0033,0.4846,1.7977,0.5271,1.8319,1.3809
agentic,89,17800,264.314,1693865,0,0,3.3652,21.249,0.8029,-0.3265,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4448,0.0032,0.4715,1.806,0.518,1.8391,1.395
agentic,90,18000,267.661,1693865,0,0,3.3474,20.881,0.8,-0.375,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4479,0.0032,0.4765,1.7996,0.521,1.8333,1.3858
agentic,91,18200,270.99,1693865,0,0,3.329,21.435,0.8047,-0.3243,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4706,0.0038,0.5684,1.7477,0.5878,1.7882,1.2983
agentic,92,18400,274.347,1693865,0,0,3.3566,21.024,0.8036,-0.389,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4456,0.0032,0.4757,1.8042,0.522,1.838,1.3921
agentic,93,18600,277.653,1693865,0,0,3.3059,21.113,0.8015,-0.3239,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4754,0.0039,0.5789,1.7367,0.5941,1.7784,1.285
agentic,94,18800,280.968,1693865,0,0,3.3153,21.194,0.8019,-0.3505,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4479,0.0033,0.4809,1.7992,0.5263,1.8338,1.3849
agentic,95,19000,284.357,1693865,0,0,3.3887,21.094,0.801,-0.3281,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4776,0.004,0.5843,1.7314,0.5981,1.7738,1.2788
agentic,96,19200,287.655,1693865,0,0,3.2986,21.087,0.8034,-0.3387,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4462,0.0032,0.4772,1.8025,0.5246,1.8369,1.3904
agentic,97,19400,290.989,1693865,0,0,3.3343,21.195,0.8047,-0.3254,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4777,0.004,0.5825,1.7308,0.5971,1.7733,1.2789
agentic,98,19600,294.302,1693865,0,0,3.3127,21.051,0.8021,-0.3583,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4475,0.0032,0.4795,1.7995,0.5266,1.8345,1.3864
agentic,99,19800,297.595,1693865,0,0,3.2927,21.141,0.8043,-0.3234,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4712,0.0038,0.5656,1.7452,0.5879,1.7866,1.2977
agentic,100,20000,300.917,1693865,0,0,3.3221,21.033,0.8035,-0.3644,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4518,0.0033,0.4873,1.7902,0.532,1.8262,1.3732
agentic,101,20200,304.279,1693865,0,0,3.362,21.32,0.8058,-0.3269,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4712,0.0038,0.5655,1.7447,0.5886,1.7864,1.2976
agentic,102,20400,307.565,1693865,0,0,3.286,21.087,0.8023,-0.3348,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4498,0.0033,0.4821,1.7942,0.5288,1.8299,1.3799
agentic,103,20600,310.852,1693865,0,0,3.2866,20.961,0.803,-0.3417,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4804,0.004,0.5872,1.724,0.602,1.7678,1.2722
agentic,104,20800,314.176,1693865,0,0,3.3245,21.262,0.8042,-0.325,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4694,0.0038,0.5667,1.7491,0.5917,1.7913,1.3023
agentic,105,21000,317.51,1693865,0,0,3.3345,21.211,0.8026,-0.3392,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.455,0.0034,0.4928,1.7829,0.5368,1.8199,1.364
agentic,106,21200,320.754,1693865,0,0,3.2437,21.344,0.804,-0.3211,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4726,0.0039,0.5674,1.7409,0.5914,1.7836,1.2941
agentic,107,21400,324.082,1693865,0,0,3.3279,21.158,0.8047,-0.3456,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4608,0.0035,0.5048,1.77,0.5449,1.8085,1.3465
agentic,108,21600,327.394,1693865,0,0,3.3123,21.149,0.8026,-0.3343,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.478,0.004,0.5807,1.7286,0.6,1.7727,1.2791
agentic,109,21800,330.668,1693865,0,0,3.2741,21.071,0.8015,-0.3233,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4757,0.0039,0.5791,1.7344,0.6002,1.7784,1.2853
agentic,110,22000,333.969,1693865,0,0,3.3009,21.077,0.8022,-0.336,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4774,0.004,0.5826,1.7303,0.6024,1.7747,1.2806
agentic,111,22200,337.286,1693865,0,0,3.3168,21.188,0.8042,-0.3247,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4739,0.0039,0.5743,1.7381,0.5982,1.782,1.2904
agentic,112,22400,340.524,1693865,0,0,3.2381,21.225,0.8028,-0.3209,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4547,0.0034,0.4913,1.7826,0.5381,1.8205,1.3654
agentic,113,22600,343.832,1693865,0,0,3.3079,21.103,0.8052,-0.3243,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4559,0.0034,0.4898,1.7797,0.5365,1.8175,1.3626
agentic,114,22800,347.115,1693865,0,0,3.2833,21.076,0.801,-0.3797,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4485,0.0033,0.4742,1.7955,0.5265,1.8318,1.3857
agentic,115,23000,350.331,1693865,0,0,3.2154,21.262,0.807,-0.3196,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4835,0.0041,0.5893,1.7149,0.6068,1.7608,1.2651
agentic,116,23200,353.628,1693865,0,0,3.2976,20.949,0.8045,-0.3256,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4584,0.0035,0.4986,1.7742,0.5439,1.8133,1.3545
agentic,117,23400,356.918,1693865,0,0,3.29,21.232,0.8068,-0.3271,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4856,0.0042,0.5955,1.7099,0.6114,1.7567,1.2594
agentic,118,23600,360.154,1693865,0,0,3.2358,21.221,0.8056,-0.3234,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4802,0.004,0.5867,1.7229,0.6072,1.7689,1.2738
agentic,119,23800,363.415,1693865,0,0,3.2609,21.248,0.8051,-0.3258,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4796,0.004,0.5852,1.7241,0.6069,1.7701,1.2754
agentic,120,24000,366.67,1693865,0,0,3.2553,21.305,0.8074,-0.3217,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4845,0.0041,0.5964,1.7128,0.6137,1.76,1.2623
agentic,121,24200,369.922,1693865,0,0,3.2514,21.143,0.8071,-0.3355,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.452,0.0033,0.4846,1.7875,0.5364,1.8257,1.3746
agentic,122,24400,373.182,1693865,0,0,3.2607,21.161,0.8047,-0.3542,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4799,0.004,0.5781,1.7221,0.6022,1.7681,1.2757
agentic,123,24600,376.461,1693865,0,0,3.2786,21.174,0.8053,-0.3229,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4859,0.0042,0.5982,1.709,0.6155,1.7568,1.2588
agentic,124,24800,379.691,1693865,0,0,3.2304,21.111,0.8048,-0.3256,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4673,0.0037,0.5175,1.7535,0.5589,1.7956,1.3284
agentic,125,25000,382.933,1693865,0,0,3.2418,21.355,0.8063,-0.3211,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4866,0.0042,0.5954,1.7066,0.6138,1.7546,1.2576
agentic,126,25200,386.22,1693865,0,0,3.2867,21.122,0.8051,-0.3266,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4595,0.0035,0.4998,1.7705,0.548,1.811,1.3519
agentic,127,25400,389.448,1693865,0,0,3.2276,21.301,0.8056,-0.3204,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4833,0.0041,0.5861,1.7136,0.6089,1.7611,1.2666
agentic,128,25600,392.666,1693865,0,0,3.2182,21.265,0.806,-0.3199,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4557,0.0034,0.4909,1.7787,0.5427,1.8184,1.3639
agentic,129,25800,395.907,1693865,0,0,3.2415,21.188,0.8062,-0.3483,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4615,0.0035,0.4988,1.7655,0.5472,1.8063,1.347
agentic,130,26000,399.181,1693865,0,0,3.2735,21.206,0.8048,-0.3451,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.49,0.0042,0.6011,1.6977,0.6186,1.747,1.2491
agentic,131,26200,402.408,1693865,0,0,3.2273,21.26,0.8069,-0.3203,stop,200,conservative,400,opacity_only,reset_if_plateau,continue,0.4944,0.0044,0.6174,1.6883,0.6295,1.7392,1.2372
agentic,132,26400,405.633,1693865,0,0,3.2252,21.341,0.8058,-0.3236,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4713,0.0037,0.513,1.7448,0.5546,1.7856,1.3215
agentic,133,26600,408.914,1693865,0,0,3.2812,21.047,0.8033,-0.374,stop,200,conservative,400,opacity_only,reset_if_plateau,continue,0.4983,0.0044,0.6213,1.6779,0.6316,1.7296,1.2278
agentic,134,26800,412.126,1693865,0,0,3.2118,21.361,0.808,-0.3195,stop,200,default,400,opacity_only,reset_if_plateau,continue,0.4952,0.0043,0.6042,1.6857,0.619,1.734,1.2385
