block,iter,t,gaussians,added,pruned,reward,block_steps,densify_mode,densification_interval,prune_mode,opacity_reset,densify_threshold_mult,prune_opacity_threshold,position_lr_mult,feature_lr_mult,opacity_lr_mult,scaling_lr_mult,rotation_lr_mult
87,4350,97.956,290631,0,0,0.0,50,default,200,off,no_reset,1.1261,0.01,1.1074,0.7135,0.7313,0.6819,0.8468
88,4400,99.165,298681,8050,0,-0.0312,50,default,200,off,no_reset,1.1267,0.01,1.1077,0.7133,0.7315,0.6823,0.8475
89,4450,100.402,298681,0,0,-0.0108,50,off,200,off,no_reset,1.1042,0.0101,1.0888,0.7055,0.7291,0.6825,0.8263
90,4500,101.615,298681,0,0,0.0,50,off,200,off,no_reset,1.1009,0.0101,1.0848,0.7024,0.7289,0.6816,0.8242
91,4550,102.887,298681,0,0,0.0,50,default,200,off,no_reset,1.1216,0.01,1.1017,0.71,0.7308,0.681,0.8437
92,4600,104.196,308315,9634,0,-0.0429,50,default,200,off,no_reset,1.126,0.01,1.107,0.7131,0.7315,0.6823,0.847
93,4650,105.471,308315,0,0,0.0,50,off,200,off,no_reset,1.1036,0.0101,1.0883,0.7053,0.7291,0.6826,0.826
94,4700,106.744,308315,0,0,0.0,50,default,200,off,no_reset,1.1208,0.01,1.1009,0.7099,0.7307,0.6808,0.8431
95,4750,108.033,308315,0,0,0.0,50,default,200,off,no_reset,1.1254,0.01,1.1064,0.7129,0.7314,0.6823,0.8467
96,4800,109.335,316629,8314,0,-0.004,50,default,200,off,no_reset,1.1251,0.01,1.106,0.7129,0.7313,0.6822,0.8465
97,4850,110.592,316629,0,0,0.0,50,off,200,off,no_reset,1.1037,0.0101,1.088,0.705,0.7292,0.683,0.8263
98,4900,111.774,316629,0,0,0.0,50,default,200,off,no_reset,1.1206,0.01,1.1004,0.7097,0.7307,0.681,0.8432
99,4950,113.069,316629,0,0,-0.0142,50,default,200,off,no_reset,1.1244,0.01,1.1053,0.7128,0.7312,0.6821,0.846
100,5000,114.232,316629,0,0,0.0,50,off,200,off,no_reset,1.103,0.0101,1.0875,0.7049,0.7291,0.6828,0.8258
101,5050,114.861,316629,0,0,0.0,50,default,200,off,no_reset,1.12,0.01,1.0999,0.7096,0.7306,0.6809,0.8428
102,5100,115.497,316629,0,0,0.0,50,default,200,off,no_reset,1.1238,0.01,1.105,0.7126,0.7311,0.6822,0.8456
103,5150,116.181,316629,0,0,-0.0135,50,default,200,off,no_reset,1.1235,0.01,1.1047,0.7127,0.731,0.6819,0.8453
104,5200,116.872,316629,0,0,-0.0016,50,off,200,off,no_reset,1.1027,0.0101,1.0872,0.7047,0.7291,0.683,0.8257
105,5250,117.555,316629,0,0,0.0,50,off,200,off,no_reset,1.0991,0.0101,1.0826,0.7017,0.7287,0.6819,0.8233
106,5300,118.213,316629,0,0,0.0,50,default,200,off,no_reset,1.1196,0.01,1.0995,0.7094,0.7306,0.681,0.8425
107,5350,119.028,316629,0,0,-0.0162,50,default,200,off,no_reset,1.1239,0.01,1.1047,0.7125,0.7312,0.6824,0.8458
108,5400,120.141,316629,0,0,6.4407,50,off,200,off,no_reset,1.1021,0.0101,1.0867,0.7047,0.729,0.6828,0.8253
